id;vehicles_per_day;strassen_laenge;Unfaelle_todesfolge;Unfaelle_schwer;Unfaelle_leicht;real_labels_print;cnn_prediction;x_coord_print;y_coord_print
001269;3117;Jan 42;0;3;7;1;2;2594750.0;1198080.0
001270;193;0.8200000000000001;0;0;0;0;3;2601900.0;1125280.0
001271;694;0.975;0;2;7;3;2;2547630.0;1154000.0
001272;987;Jan 17;0;0;2;2;3;2681650.0;1237040.0
001273;158;0.5750000000000001;0;0;0;0;0;2562900.0;1234920.0
001274;1070;2.105;0;2;10;2;2;2750870.0;1253450.0
001275;758;1.085;0;2;5;3;3;2663550.0;1168910.0
001276;893;0.835;0;1;0;3;3;2651760.0;1255020.0
001277;558;Jan 18;0;4;10;3;3;2507240.0;1123560.0
001278;935;1.625;0;1;1;2;1;2739080.0;1267240.0
001279;2021;Feb 42;1;11;26;1;1;2674670.0;1222070.0
001280;622;Jan 52;0;0;1;3;3;2706090.0;1269320.0
001281;763;0.645;0;1;3;3;2;2565390.0;1125120.0
001282;920;0.84;0;1;3;3;3;2632570.0;1187250.0
001283;5961;0.6900000000000001;0;1;7;1;1;2714970.0;1233940.0
001284;1249;1.655;0;1;1;2;2;2692730.0;1255600.0
001285;902;1.285;0;0;0;0;2;2705670.0;1236570.0
001286;1483;Jan 54;0;1;9;2;2;2671560.0;1240980.0
001287;1923;02. Sep;0;3;6;1;1;2714910.0;1258430.0
001288;1789;1.975;0;1;9;1;2;2610250.0;1168480.0
001289;2683;Feb 14;1;13;25;1;1;2611040.0;1270390.0
001290;6077;3.665;0;3;11;1;1;2553480.0;1199850.0
001291;375;0.705;0;0;0;0;0;2652540.0;1218660.0
001292;87;0.675;0;0;2;4;3;2565640.0;1212050.0
001293;330;1.0;0;0;1;3;3;2609710.0;1201250.0
001294;245;0.9;0;0;0;0;0;2604360.0;1179220.0
001295;13957;Feb 68;0;9;29;0;0;2666010.0;1204700.0
001296;3738;1.815;0;2;8;1;1;2722760.0;1253760.0
001297;414;0.85;0;0;0;0;3;2627230.0;1219290.0
001298;1578;Jan 35;0;0;2;2;2;2697950.0;1234080.0
001299;1177;0.74;0;1;1;3;0;2633790.0;1264910.0
001300;11770;0.96;0;4;22;1;1;2635110.0;1243200.0
001301;1025;1.315;0;0;0;0;3;2651920.0;1252280.0
001302;1669;1.815;1;2;10;2;0;2669020.0;1269250.0
001303;1501;Jan 33;0;0;1;2;2;2672280.0;1227940.0
001304;2022;Jan 76;0;4;10;2;2;2657900.0;1216980.0
001305;318;1.745;0;5;9;3;2;2740420.0;1237120.0
001306;4746;2.595;0;3;9;1;1;2580250.0;1227220.0
001307;710;Jan 26;0;3;6;3;1;2690460.0;1236950.0
001308;601;2.095;0;0;2;2;1;2647340.0;1127350.0
001309;1201;0.935;0;3;6;3;2;2679080.0;1207620.0
001310;635;0.775;0;0;0;0;2;2567200.0;1200000.0
001311;1805;0.715;0;1;2;2;0;2672100.0;1268780.0
001312;24478;Jan 98;0;0;3;0;0;2494720.0;1116840.0
001313;500;0.65;0;0;1;3;0;2699060.0;1252720.0
001314;2130;0.97;0;2;1;2;1;2605660.0;1124620.0
001315;1942;2.825;0;2;7;1;1;2690180.0;1215250.0
001316;4227;0.75;0;1;4;2;1;2686430.0;1249030.0
001317;238;01. Feb;0;2;0;3;0;2602220.0;1192560.0
001318;255;0.88;0;0;2;3;0;2573890.0;1176330.0
001319;410;Feb 17;0;0;4;3;2;2510460.0;1142170.0
001320;1505;Jan 68;0;1;13;2;2;2690770.0;1192380.0
001321;1937;1.5150000000000001;1;3;11;2;1;2670600.0;1216980.0
001322;6194;2.0100000000000002;0;1;1;1;1;2698370.0;1238550.0
001323;101;0.795;0;0;1;4;0;2718290.0;1129510.0
001324;1364;0.75;1;2;6;3;3;2548250.0;1151400.0
001325;92;0.78;0;0;0;0;0;2612270.0;1198940.0
001326;205;0.87;0;0;0;0;0;2612400.0;1189730.0
001327;901;0.685;0;0;0;0;3;2580540.0;1083060.0
001328;597;Jan 56;1;2;6;3;2;2587030.0;1119570.0
001329;1888;0.855;1;2;1;3;2;2548560.0;1147730.0
001330;1962;Feb 29;1;3;22;1;1;2538270.0;1166120.0
001331;3862;Jan 96;1;5;38;1;1;2605870.0;1229670.0
001332;4719;2.095;1;0;7;1;1;2707190.0;1227030.0
001333;1096;Jan 68;0;1;6;2;2;2664420.0;1243690.0
001334;2519;0.655;0;0;0;0;0;2633810.0;1258010.0
001335;2336;Jan 51;0;0;4;1;1;2739800.0;1187970.0
001336;914;0.65;0;1;3;3;0;2714720.0;1265030.0
001337;2645;1.935;0;14;29;1;1;2717100.0;1098180.0
001338;2437;0.7000000000000001;0;0;0;0;0;2693840.0;1275740.0
001339;104;0.77;0;0;0;0;0;2606670.0;1247850.0
001340;2303;1.6300000000000001;0;2;0;2;1;2705810.0;1094490.0
001341;18515;05. Aug;0;6;43;0;0;2684950.0;1256250.0
001342;866;0.93;0;0;0;0;3;2594480.0;1194840.0
001343;2256;0.85;0;1;2;2;0;2561950.0;1228760.0
001344;95;0.655;0;0;2;4;0;2734810.0;1271530.0
001345;1385;1.1300000000000001;0;0;0;0;2;2712560.0;1228150.0
001346;426;1.105;0;0;0;0;0;2600950.0;1194100.0
001347;1840;2.045;0;4;25;1;1;2662020.0;1211650.0
001348;397;0.675;0;0;0;0;0;2764420.0;1202510.0
001349;1066;0.655;0;1;2;3;2;2636110.0;1217540.0
001350;100;0.79;0;0;0;0;2;2718410.0;1129410.0
001351;363;1.025;0;0;0;0;3;2512710.0;1144560.0
001352;2435;4.1850000000000005;2;19;59;1;1;2610330.0;1268040.0
001353;648;1.7650000000000001;0;2;2;3;1;2528540.0;1168280.0
001354;2378;1.155;0;0;2;2;2;2750290.0;1212470.0
001355;5765;1.735;0;3;11;1;2;2628420.0;1240120.0
001356;3182;Feb 45;0;0;7;1;1;2737740.0;1138810.0
001357;1133;0.5700000000000001;0;0;0;0;0;2625740.0;1198440.0
001358;369;Feb 32;0;0;2;3;1;2611920.0;1220170.0
001359;156;1.705;0;0;0;0;2;2631550.0;1167730.0
001360;402;0.74;0;0;0;0;0;2623450.0;1231940.0
001361;8909;Jan 92;0;1;4;1;0;2692960.0;1184460.0
001362;1120;1.315;0;3;6;2;2;2604660.0;1192090.0
001363;515;0.8250000000000001;0;0;2;3;0;2715980.0;1276240.0
001364;611;Jan 21;0;1;3;3;2;2625750.0;1226750.0
001365;2306;1.105;0;1;2;2;2;2686880.0;1164580.0
001366;2137;0.77;0;0;5;2;3;2596100.0;1164590.0
001367;622;Jan 34;0;0;0;0;0;2545640.0;1168780.0
001368;664;01. Feb;0;0;1;3;2;2584340.0;1193150.0
001369;1480;Jan 92;0;2;5;2;1;2743480.0;1252970.0
001370;464;1.7650000000000001;0;1;4;3;0;2615080.0;1235070.0
001371;361;0.545;0;0;0;0;0;2736530.0;1185310.0
001372;6137;3.0500000000000003;0;0;5;1;0;2555860.0;1187320.0
001373;3167;3.2600000000000002;0;11;68;1;1;2721760.0;1117010.0
001374;7039;2.445;0;1;2;1;0;2722650.0;1120370.0
001375;342;0.845;0;0;0;0;0;2571240.0;1233190.0
001376;2130;Jan 84;0;5;11;1;1;2674830.0;1235680.0
001377;246;01. Jan;0;1;2;3;0;2602590.0;1122150.0
001378;2090;1.655;0;3;11;1;2;2584410.0;1194560.0
001379;806;Jan 27;1;1;2;3;3;2685700.0;1261840.0
001380;483;0.735;0;0;0;0;2;2552910.0;1180790.0
001381;451;1.085;0;1;0;3;3;2733960.0;1251410.0
001382;2953;0.8;0;1;1;2;2;2690970.0;1128610.0
001383;191;0.77;0;0;0;0;0;2549150.0;1152160.0
001384;3754;3.245;1;13;44;1;1;2720850.0;1114770.0
001385;875;0.745;0;0;1;3;1;2607090.0;1219510.0
001386;476;Jan 34;0;1;0;3;2;2589560.0;1217080.0
001387;220;1.445;0;1;0;3;0;2579720.0;1176910.0
001388;5339;0.77;0;1;8;1;2;2626140.0;1227720.0
001389;1199;Jan 41;0;0;0;0;2;2690260.0;1282940.0
001390;152;0.915;0;1;1;4;0;2605170.0;1215280.0
001391;478;0.7000000000000001;0;0;0;0;0;2635580.0;1157370.0
001392;573;Jan 78;0;0;2;2;2;2541660.0;1161620.0
001393;231;0.915;0;0;0;0;3;2730170.0;1172940.0
001394;4884;Jan 36;1;2;3;1;1;2636290.0;1127580.0
001395;366;01. Mai;0;1;0;3;2;2733310.0;1252360.0
001396;318;1.7650000000000001;0;0;0;0;3;2540970.0;1167690.0
001397;684;01. Mär;0;0;0;0;2;2559030.0;1169270.0
001398;2322;1.1300000000000001;0;1;3;2;2;2614600.0;1264360.0
001399;15266;0.64;0;0;1;1;1;2729650.0;1220780.0
001400;436;1.555;0;1;0;3;3;2717390.0;1254100.0
001401;146;0.715;0;0;0;0;0;2590010.0;1236310.0
001402;1784;1.735;0;0;7;1;2;2721540.0;1224990.0
001403;19838;1.925;0;0;8;0;1;2732240.0;1255280.0
001404;35962;1.955;0;2;6;0;0;2695370.0;1257750.0
001405;5193;1.3900000000000001;0;0;11;1;1;2640440.0;1226550.0
001406;2883;Feb 66;0;3;1;1;0;2582640.0;1114820.0
001407;756;1.1400000000000001;0;2;4;3;3;2663300.0;1169090.0
001408;1465;Jan 81;0;2;3;2;1;2617780.0;1149740.0
001409;1650;2.485;0;3;8;1;1;2560230.0;1172320.0
001410;1324;01. Nov;0;1;1;2;2;2688210.0;1270390.0
001411;7125;02. Dez;0;2;7;1;1;2692950.0;1180080.0
001412;96;0.89;0;1;1;4;3;2635110.0;1235150.0
001413;1847;0.855;1;0;0;3;0;2651980.0;1208490.0
001414;2465;1.0050000000000001;0;4;10;2;1;2588730.0;1213240.0
001415;600;2.975;0;0;1;2;2;2591700.0;1116380.0
001416;672;0.795;0;1;3;3;0;2538020.0;1196960.0
001417;9571;Feb 21;0;2;7;1;0;2559770.0;1157910.0
001418;1442;0.675;0;0;2;2;2;2690890.0;1218000.0
001419;813;1.615;0;0;5;2;2;2689860.0;1256950.0
001420;849;1.5250000000000001;0;1;0;3;2;2538760.0;1177080.0
001421;425;0.79;0;0;0;0;0;2631370.0;1248340.0
001422;9199;2.355;0;3;16;1;0;2533320.0;1157300.0
001423;294;0.77;0;0;0;0;0;2616220.0;1259000.0
001424;1250;Feb 31;0;4;10;2;2;2692680.0;1244290.0
001425;147;1.395;0;0;0;0;3;2731370.0;1182800.0
001426;1366;0.81;0;1;1;3;3;2589490.0;1121680.0
001427;4197;0.645;0;0;2;2;2;2617610.0;1240480.0
001428;2148;Jan 26;0;2;4;2;1;2731600.0;1279080.0
001429;689;1.905;0;1;12;2;2;2613060.0;1258610.0
001430;1784;Jan 46;0;1;8;2;3;2576300.0;1198960.0
001431;1964;3.995;0;9;46;1;1;2701140.0;1247590.0
001432;1056;0.85;0;2;3;3;3;2618410.0;1256070.0
001433;1260;2.5500000000000003;0;4;16;2;1;2657830.0;1242250.0
001434;251;Jan 94;0;0;0;0;0;2633800.0;1231580.0
001435;12468;1.985;0;0;2;1;0;2573210.0;1174150.0
001436;328;Jan 23;0;1;1;3;3;2546540.0;1163640.0
001437;409;0.88;0;1;1;3;3;2720680.0;1104190.0
001438;1073;1.195;0;0;0;0;2;2606610.0;1214600.0
001439;1712;Jan 17;0;0;4;2;1;2612830.0;1238810.0
001440;2278;Jan 69;0;0;14;1;2;2616570.0;1194890.0
001441;170;0.88;0;0;9;3;1;2718240.0;1114110.0
001442;1495;1.355;0;2;6;2;2;2726210.0;1237430.0
001443;1212;1.735;0;0;3;2;2;2702550.0;1262850.0
001444;810;Jan 37;0;0;6;2;2;2631010.0;1214680.0
001445;4640;2.945;0;4;26;1;1;2765380.0;1255990.0
001446;7615;0.88;0;4;17;1;1;2702630.0;1241540.0
001447;992;1.0050000000000001;0;1;1;3;2;2744640.0;1265150.0
001448;1377;1.365;0;1;4;2;2;2706450.0;1250900.0
001449;8140;Jan 93;0;0;2;1;1;2706620.0;1145270.0
001450;1317;1.155;0;1;6;2;2;2668620.0;1255900.0
001451;802;1.9000000000000001;0;0;1;2;2;2598910.0;1206370.0
001452;820;0.685;0;0;1;3;0;2539820.0;1164710.0
001453;3514;2.315;0;1;18;1;1;2529480.0;1162200.0
001454;1317;0.85;0;2;5;3;0;2590800.0;1189000.0
001455;1687;03. Apr;0;10;20;1;1;2612480.0;1267050.0
001456;12159;Feb 54;0;2;5;1;1;2692710.0;1230270.0
001457;972;1.345;0;0;0;0;2;2514050.0;1167400.0
001458;3402;1.5350000000000001;0;1;1;1;1;2575790.0;1214660.0
001459;497;0.6950000000000001;0;0;0;0;0;2489480.0;1117830.0
001460;1733;2.025;0;2;22;1;1;2563050.0;1130850.0
001461;1619;01. Jul;0;0;1;2;2;2735150.0;1229590.0
001462;17334;Apr 28;0;4;32;0;0;2621250.0;1237360.0
001463;241;Jan 35;0;0;1;3;0;2603780.0;1232060.0
001464;1703;0.84;0;0;2;2;2;2585900.0;1212420.0
001465;13029;1.945;0;4;3;1;1;2567910.0;1112780.0
001466;306;2.165;1;2;2;3;2;2594260.0;1236980.0
001467;7300;1.795;0;1;2;1;1;2709560.0;1232460.0
001468;414;0.845;0;0;0;0;0;2627640.0;1219620.0
001469;639;0.935;0;0;0;0;0;2643340.0;1132610.0
001470;4359;1.475;0;1;8;1;1;2665850.0;1269930.0
001471;5337;0.9450000000000001;0;0;7;1;1;2627540.0;1233160.0
001472;2103;0.85;1;3;2;2;1;2644170.0;1243810.0
001473;11098;2.0;1;6;7;1;1;2560810.0;1138680.0
001474;8391;4.105;0;5;17;0;0;2756750.0;1222310.0
001475;3548;0.755;0;0;0;0;1;2762180.0;1171520.0
001476;135;0.73;0;0;1;4;3;2608600.0;1243170.0
001477;1218;1.7550000000000001;1;3;11;2;2;2594900.0;1156140.0
001478;4924;1.0;0;2;13;1;1;2711490.0;1265320.0
001479;2519;0.68;0;1;0;3;2;2613710.0;1201390.0
001480;4366;0.6900000000000001;1;0;0;2;1;2560440.0;1182610.0
001481;376;0.855;0;0;0;0;0;2626610.0;1212400.0
001482;2594;0.74;0;0;0;0;2;2755690.0;1219940.0
001483;11769;2.555;0;1;15;0;0;2612310.0;1177560.0
001484;1616;0.745;0;0;1;2;0;2778470.0;1162990.0
001485;5746;1.575;0;1;4;1;2;2672710.0;1253380.0
001486;681;0.89;0;1;0;3;0;2521510.0;1152900.0
001487;934;0.875;0;0;0;0;0;2600870.0;1128570.0
001488;3097;0.96;0;2;5;2;2;2654430.0;1243900.0
001489;4262;01. Mär;0;0;2;1;0;2752070.0;1161480.0
001490;6432;0.995;1;1;6;1;1;2676530.0;1258530.0
001491;7727;3.325;0;5;5;1;0;2582650.0;1114400.0
001492;1290;0.71;0;0;1;3;2;2673710.0;1229580.0
001493;355;1.145;1;0;0;3;3;2551100.0;1181000.0
001494;181;Jan 31;0;0;0;0;3;2654070.0;1175750.0
001495;595;0.71;0;0;2;3;3;2550230.0;1204580.0
001496;376;1.0;0;0;2;3;3;2696510.0;1207420.0
001497;863;1.905;2;0;4;2;2;2653030.0;1236260.0
001498;16464;1.945;0;1;4;0;0;2763120.0;1259130.0
001499;5528;Feb 18;0;0;3;1;1;2583620.0;1226610.0
001500;4466;0.66;0;0;2;1;2;2634260.0;1170610.0
001501;461;0.8150000000000001;0;0;0;0;2;2663330.0;1232180.0
001502;1207;Jan 81;0;2;1;2;1;2716880.0;1264270.0
001503;561;0.765;0;2;4;3;0;2598690.0;1193970.0
001504;17262;3.125;3;3;30;0;0;2520890.0;1147980.0
001505;1064;1.815;0;0;0;0;2;2522300.0;1152050.0
001506;2282;0.67;0;0;1;2;0;2729360.0;1243510.0
001507;539;1.8900000000000001;0;1;1;3;2;2691420.0;1287430.0
001508;2382;1.635;0;6;23;1;1;2503690.0;1130530.0
001509;176;0.685;0;0;0;0;0;2542290.0;1163760.0
001510;6928;0.98;0;0;6;1;1;2665320.0;1245350.0
001511;1799;0.425;0;0;0;0;4;2615560.0;1272040.0
001512;2149;Jan 31;0;1;5;2;1;2663570.0;1225480.0
001513;1605;0.855;0;0;2;2;0;2736920.0;1141870.0
001514;1074;1.895;0;2;5;2;2;2583960.0;1194490.0
001515;508;1.395;0;0;2;3;3;2656130.0;1178110.0
001516;11809;3.3000000000000003;0;6;35;0;0;2696950.0;1227940.0
001517;15611;Feb 14;0;1;6;0;0;2755150.0;1225990.0
001518;222;0.795;0;0;0;0;3;2528380.0;1196210.0
001519;2623;2.305;0;3;27;1;2;2608320.0;1266300.0
001520;3763;3.725;0;1;13;1;1;2571260.0;1212220.0
001521;1472;0.925;0;3;3;3;2;2698920.0;1250260.0
001522;172;2.185;0;0;0;0;3;2646520.0;1263580.0
001523;2805;Feb 47;1;4;24;1;1;2560230.0;1141870.0
001524;5333;1.175;0;1;3;1;1;2722260.0;1222520.0
001525;1463;Mai 19;0;15;31;1;1;2715830.0;1096730.0
001526;15477;Mär 52;0;6;42;0;0;2602380.0;1199780.0
001527;319;0.725;1;0;0;4;0;2738580.0;1240050.0
001528;740;0.845;0;0;1;3;0;2716420.0;1235520.0
001529;3278;Jan 43;0;2;2;1;2;2708070.0;1093910.0
001530;4322;1.0050000000000001;0;1;6;1;2;2665580.0;1240170.0
001531;521;1.9000000000000001;1;0;1;3;2;2586950.0;1121070.0
001532;265;1.345;0;0;2;3;2;2668000.0;1235490.0
001533;1436;0.89;0;4;4;3;3;2516450.0;1167870.0
001534;2922;Jan 61;0;1;18;1;2;2608970.0;1260810.0
001535;2053;Jan 56;0;1;9;1;2;2623330.0;1214740.0
001536;817;0.71;1;4;3;3;0;2670940.0;1148520.0
001537;847;Jan 25;0;0;1;2;2;2696120.0;1254820.0
001538;271;1.035;0;1;1;3;3;2565020.0;1235530.0
001539;7043;3.465;0;2;12;1;1;2541060.0;1156030.0
001540;5848;2.115;0;2;7;1;1;2749530.0;1187460.0
001541;3299;0.68;0;0;0;0;0;2565820.0;1255170.0
001542;782;0.715;0;0;0;0;0;2505870.0;1161380.0
001543;89;0.735;0;0;0;0;0;2663500.0;1265160.0
001544;973;Jan 37;0;0;3;2;1;2609590.0;1183510.0
001545;3975;2.245;0;2;3;1;1;2579280.0;1216890.0
001546;206;0.75;0;0;0;0;3;2522000.0;1149500.0
001547;3528;1.495;0;0;7;1;2;2658220.0;1260680.0
001548;126;0.715;0;0;0;0;3;2524420.0;1170630.0
001549;1273;0.72;0;1;5;3;3;2698280.0;1234930.0
001550;1209;2.335;0;0;15;2;1;2589600.0;1213110.0
001551;5231;Feb 94;0;1;5;1;1;2627960.0;1168220.0
001552;1290;1.1500000000000001;1;0;2;3;2;2575660.0;1146620.0
001553;1845;0.98;0;0;0;0;2;2570370.0;1152200.0
001554;3128;0.915;0;0;7;1;1;2696030.0;1233650.0
001555;470;0.7000000000000001;0;0;0;0;3;2560290.0;1190030.0
001556;936;0.67;0;0;1;3;0;2599340.0;1215720.0
001557;126;0.66;0;1;0;4;4;2540530.0;1196490.0
001558;363;0.765;0;0;1;3;3;2732140.0;1260820.0
001559;653;1.835;0;0;1;2;2;2620710.0;1249590.0
001560;1224;2.335;0;7;27;2;1;2728190.0;1256780.0
001561;5504;0.885;1;3;6;1;2;2561100.0;1122290.0
001562;2213;1.545;0;1;3;2;1;2584830.0;1218650.0
001563;1916;Jan 46;0;1;8;2;2;2719710.0;1264220.0
001564;183;0.64;0;0;0;0;2;2740060.0;1183720.0
001565;4381;1.605;0;12;20;1;1;2502630.0;1117750.0
001566;2861;1.935;0;1;17;1;2;2663830.0;1244850.0
001567;2093;Jan 69;0;0;4;1;1;2670900.0;1191860.0
001568;1181;Jan 79;0;0;3;2;3;2722290.0;1079600.0
001569;18823;2.035;0;1;5;0;1;2627390.0;1255280.0
001570;3148;Jan 69;0;3;19;1;0;2680550.0;1258670.0
001571;1368;0.9500000000000001;0;0;1;2;2;2704140.0;1241740.0
001572;408;0.755;0;1;0;3;2;2701160.0;1210400.0
001573;2306;0.675;0;0;1;2;1;2686790.0;1247960.0
001574;1887;Jan 73;0;2;10;2;1;2660660.0;1239120.0
001575;1520;Feb 57;0;2;7;1;1;2682490.0;1239450.0
001576;2616;Jan 26;0;1;4;2;2;2629710.0;1218160.0
001577;3364;Feb 29;0;4;31;1;1;2637130.0;1238810.0
001578;13929;Apr 48;1;12;131;0;0;2627410.0;1241310.0
001579;1372;Jan 47;0;1;1;2;3;2698040.0;1253920.0
001580;7327;1.845;0;3;8;1;1;2720000.0;1078510.0
001581;981;0.64;0;0;0;0;3;2825360.0;1166220.0
001582;596;1.565;0;2;4;3;2;2645130.0;1234580.0
001583;150;0.6950000000000001;0;0;0;0;0;2575980.0;1245770.0
001584;16617;1.845;0;0;3;0;0;2715970.0;1259560.0
001585;6463;1.555;0;1;1;1;1;2712990.0;1111510.0
001586;387;0.9500000000000001;0;0;1;3;3;2627550.0;1129340.0
001587;281;0.86;0;0;0;0;0;2631150.0;1252700.0
001588;4439;2.045;0;2;6;1;1;2581400.0;1189690.0
001589;699;1.185;0;0;0;0;0;2666260.0;1235040.0
001590;1290;0.97;0;2;1;3;2;2671080.0;1256800.0
001591;5950;03. Feb;1;3;13;1;1;2557160.0;1211880.0
001592;137;1.1300000000000001;0;0;0;0;0;2524300.0;1171220.0
001593;297;0.76;0;0;0;0;0;2619910.0;1186340.0
001594;1156;Feb 24;0;1;1;2;1;2688870.0;1287390.0
001595;1303;0.7000000000000001;0;1;0;3;0;2581200.0;1209610.0
001596;363;0.795;0;0;1;3;3;2739480.0;1264370.0
001597;309;0.8300000000000001;0;0;0;0;0;2570190.0;1251120.0
001598;1104;Jan 87;0;4;5;2;2;2579280.0;1177190.0
001599;1797;0.67;0;0;1;2;2;2716890.0;1281510.0
001600;526;0.805;0;0;1;3;2;2548190.0;1173930.0
001601;1040;1.235;0;2;4;2;2;2580150.0;1186290.0
001602;355;1.345;0;0;0;0;2;2574760.0;1187040.0
001603;554;0.9450000000000001;0;0;0;0;3;2748790.0;1245420.0
001604;292;1.3900000000000001;0;1;1;3;0;2637160.0;1257770.0
001605;2250;0.725;0;0;0;0;0;2693940.0;1246260.0
001606;6953;Mär 99;0;2;9;1;0;2555790.0;1147680.0
001607;1075;Jan 84;0;5;5;2;2;2656580.0;1232070.0
001608;196;01. Mai;0;0;0;0;2;2638920.0;1223920.0
001609;418;3.305;0;2;7;2;1;2707500.0;1261100.0
001610;172;0.855;0;0;0;0;3;2554730.0;1171350.0
001611;3778;1.335;0;3;14;1;1;2680030.0;1259520.0
001612;10296;4.845;1;2;10;0;0;2766510.0;1258460.0
001613;4199;1.5250000000000001;0;0;4;1;2;2698280.0;1246830.0
001614;1300;0.805;0;1;3;3;3;2628420.0;1170470.0
001615;701;1.455;0;2;2;3;2;2740680.0;1270020.0
001616;245;01. Mär;0;0;0;0;3;2604660.0;1245760.0
001617;1258;0.67;0;0;4;3;2;2745510.0;1267270.0
001618;2488;01. Feb;0;4;9;2;1;2753590.0;1227950.0
001619;5414;6.115;1;4;12;1;0;2573220.0;1107300.0
001620;598;0.795;0;0;0;0;3;2645540.0;1207970.0
001621;1294;1.935;0;1;3;2;1;2693970.0;1247580.0
001622;2363;0.75;0;1;1;2;3;2561720.0;1173310.0
001623;13039;1.9100000000000001;0;0;19;1;1;2698120.0;1245390.0
001624;11283;03. Jun;0;0;4;0;0;2702670.0;1266330.0
001625;2904;1.245;0;1;4;1;2;2649790.0;1269490.0
001626;357;1.115;0;0;2;3;0;2755340.0;1217920.0
001627;1099;0.99;0;0;3;2;2;2756290.0;1236620.0
001628;492;1.405;0;0;2;3;2;2703820.0;1246710.0
001629;1858;0.99;0;1;0;3;3;2677350.0;1279920.0
001630;285;0.8150000000000001;0;0;0;0;0;2624630.0;1225970.0
001631;17693;1.465;0;0;7;0;0;2510740.0;1144370.0
001632;739;1.5250000000000001;1;2;5;3;0;2756130.0;1208500.0
001633;4106;2.955;0;6;25;1;1;2723610.0;1077180.0
001634;1470;0.76;0;0;2;2;2;2720740.0;1201360.0
001635;3248;1.2550000000000001;0;2;2;2;2;2540890.0;1151940.0
001636;969;Jan 17;0;2;4;3;2;2498620.0;1125700.0
001637;1418;2.935;0;3;30;1;1;2635950.0;1244430.0
001638;1755;4.055;1;12;30;1;1;2613720.0;1266800.0
001639;850;0.68;0;0;0;0;2;2603140.0;1193050.0
001640;38104;1.4000000000000001;0;3;11;0;0;2742860.0;1254270.0
001641;4411;0.71;0;2;1;2;2;2542750.0;1154780.0
001642;1234;1.065;0;1;2;2;2;2743730.0;1229840.0
001643;771;0.92;0;0;0;0;0;2582570.0;1190440.0
001644;92;0.675;0;0;0;0;3;2703310.0;1270820.0
001645;930;0.975;0;0;0;0;3;2692170.0;1266200.0
001646;2352;1.415;0;3;14;2;2;2669250.0;1240330.0
001647;6090;Feb 77;0;4;5;1;0;2578470.0;1199650.0
001648;322;Jan 22;0;0;0;0;3;2577510.0;1193010.0
001649;349;0.98;0;0;1;3;3;2679480.0;1235830.0
001650;170;0.9400000000000001;0;0;0;0;3;2577210.0;1194150.0
001651;1544;1.465;0;1;3;2;2;2618520.0;1183290.0
001652;2149;0.845;0;0;2;2;2;2737220.0;1257640.0
001653;1083;2.555;0;4;4;2;2;2589800.0;1115960.0
001654;4321;0.645;0;0;11;2;2;2714090.0;1226350.0
001655;2276;Jan 31;0;1;2;2;0;2756320.0;1246170.0
001656;2149;0.88;0;2;2;2;2;2737720.0;1258370.0
001657;1651;1.555;0;1;8;2;1;2664020.0;1254220.0
001658;547;1.375;0;0;1;3;2;2517500.0;1174010.0
001659;433;0.72;0;0;0;0;0;2633830.0;1253610.0
001660;1061;0.68;0;0;0;0;0;2559170.0;1223030.0
001661;1749;Jan 77;0;1;9;2;2;2595980.0;1218300.0
001662;117;0.96;0;0;0;0;0;2629520.0;1215540.0
001663;99;0.6900000000000001;0;0;0;0;0;2631600.0;1222120.0
001664;897;1.9000000000000001;0;0;2;2;2;2538560.0;1174310.0
001665;2425;0.93;0;1;6;2;2;2690660.0;1249430.0
001666;150;0.93;0;0;1;3;0;2747910.0;1248280.0
001667;617;0.78;1;2;1;3;0;2687280.0;1268910.0
001668;476;0.65;0;1;0;3;3;2685560.0;1159620.0
001669;3184;0.865;0;3;1;2;0;2729920.0;1261340.0
001670;669;Jan 99;0;1;6;2;1;2753090.0;1260590.0
001671;2046;0.765;0;0;2;2;0;2557930.0;1118230.0
001672;4188;01. Mär;0;0;1;1;1;2737420.0;1140040.0
001673;874;0.675;0;0;2;3;0;2751670.0;1177200.0
001674;140;0.685;0;0;0;0;0;2780720.0;1205190.0
001675;469;Jan 98;0;0;3;3;1;2606780.0;1125320.0
001676;11071;Feb 42;0;1;1;1;1;2765000.0;1249400.0
001677;4392;01. Jul;0;1;1;1;1;2638970.0;1267250.0
001678;1062;0.86;0;1;1;3;2;2737250.0;1250530.0
001679;2811;1.195;0;1;5;1;2;2653150.0;1220670.0
001680;452;0.77;0;1;2;3;4;2605340.0;1249660.0
001681;6834;Jan 79;1;1;4;1;0;2748730.0;1214160.0
001682;1062;0.73;0;0;0;0;3;2602130.0;1253760.0
001683;3240;0.64;0;1;3;2;2;2576870.0;1227260.0
001684;14193;6.695;0;4;85;0;0;2684900.0;1253760.0
001685;140;1.305;0;0;0;0;0;2701310.0;1149350.0
001686;3865;1.285;0;0;4;1;1;2638780.0;1244610.0
001687;2961;Jan 45;0;0;4;1;1;2563850.0;1122240.0
001688;2484;0.92;0;1;5;2;2;2582920.0;1182360.0
001689;21649;02. Jul;0;1;10;0;0;2658160.0;1220690.0
001690;455;01. Jul;0;1;1;3;3;2637600.0;1229040.0
001691;213;0.845;0;0;0;0;3;2545450.0;1174980.0
001692;1724;1.455;0;0;9;2;2;2693870.0;1230090.0
001693;1435;Jan 33;0;0;4;2;1;2713020.0;1274010.0
